id (store),year,month,week,usa,after, sales ,,,,
149,2012,2,10,1,1,"100,850",,,,
149,2012,3,11,1,1,"48,072",,,,
149,2012,3,12,1,1,"59,992",,,,
149,2012,3,13,1,1,"96,687",,,,
149,2012,3,14,1,1,"90,179",,,,
149,2012,4,15,1,1,"55,652",,,,
149,2012,4,16,1,1,"62,139",,,,
151,2011,4,16,1,0,"29,136",,,,
151,2011,4,17,1,0,"39,247",,,,
151,2011,4,18,1,0,"48,341",,,,
151,2011,5,19,1,0,"45,616",,,,
151,2011,5,20,1,0,"46,273",,,,
151,2011,5,21,1,0,"27,560",,,,
151,2011,5,22,1,0,"31,525",,,,
151,2011,5,23,1,0,"46,762",,,,
151,2011,6,24,1,0,"40,171",,,,
151,2011,6,25,1,0,"40,193",,,,
151,2011,6,26,1,0,"45,765",,,,
151,2011,6,27,1,0,"41,164",,,,
151,2011,7,28,1,0,"34,614",,,,
151,2011,7,29,1,0,"37,945",,,,
151,2011,7,30,1,0,"33,102",,,,
151,2011,7,31,1,0,"34,037",,,,
151,2011,8,32,1,0,"48,076",,,,
151,2011,8,33,1,0,"29,310",,,,
151,2011,8,34,1,0,"29,694",,,,
151,2011,8,35,1,0,"41,098",,,,
151,2011,8,36,1,0,"26,831",,,,
151,2011,9,37,1,0,"47,246",,,,
151,2011,9,38,1,0,"44,732",,,,
151,2011,9,39,1,0,"41,294",,,,
151,2011,9,40,1,0,"37,336",,,,
151,2011,10,41,1,0,"52,693",,,,
151,2011,10,42,1,0,"66,060",,,,
151,2011,10,43,1,1,"25,789",,,,
151,2011,10,44,1,1,"34,985",,,,
151,2011,10,45,1,1,"32,433",,,,
151,2011,11,46,1,1,"36,276",,,,
151,2011,11,47,1,1,"37,991",,,,
151,2011,11,48,1,1,"43,870",,,,
151,2011,11,49,1,1,"41,797",,,,
151,2011,12,50,1,1,"48,355",,,,
151,2011,12,51,1,1,"49,040",,,,
151,2011,12,52,1,1,"46,961",,,,
151,2011,12,53,1,1,"43,732",,,,
151,2012,1,1,1,1,"6,567",,,,
151,2012,1,2,1,1,"29,137",,,,
151,2012,1,3,1,1,"30,537",,,,
151,2012,1,4,1,1,"34,509",,,,
151,2012,1,5,1,1,"28,561",,,,
151,2012,1,6,1,1,"21,523",,,,
151,2012,2,7,1,1,"41,202",,,,
151,2012,2,8,1,1,"31,070",,,,
151,2012,2,9,1,1,"14,987",,,,
151,2012,2,10,1,1,"27,116",,,,
151,2012,3,11,1,1,"37,689",,,,
151,2012,3,12,1,1,"26,821",,,,
151,2012,3,13,1,1,"39,093",,,,
151,2012,3,14,1,1,"59,618",,,,
151,2012,4,15,1,1,"29,359",,,,
151,2012,4,16,1,1,"31,552",,,,
153,2011,4,16,0,0,"52,948",,,,
153,2011,4,17,0,0,"26,897",,,,
153,2011,4,18,0,0,"54,151",,,,
153,2011,5,19,0,0,"38,953",,,,
153,2011,5,20,0,0,"48,816",,,,
153,2011,5,21,0,0,"26,523",,,,
153,2011,5,22,0,0,"50,552",,,,
153,2011,5,23,0,0,"57,661",,,,
153,2011,6,24,0,0,"46,549",,,,
153,2011,6,25,0,0,"74,212",,,,
153,2011,6,26,0,0,"52,802",,,,
153,2011,6,27,0,0,"63,733",,,,
153,2011,7,28,0,0,"39,789",,,,
153,2011,7,29,0,0,"41,954",,,,
153,2011,7,30,0,0,"54,035",,,,
153,2011,7,31,0,0,"30,297",,,,
153,2011,8,32,0,0,"40,588",,,,
153,2011,8,33,0,0,"49,058",,,,
153,2011,8,34,0,0,"34,602",,,,
153,2011,8,35,0,0,"30,989",,,,
153,2011,8,36,0,0,"19,676",,,,
153,2011,9,37,0,0,"61,045",,,,
153,2011,9,38,0,0,"52,977",,,,
153,2011,9,39,0,0,"34,665",,,,
153,2011,9,40,0,0,"55,103",,,,
153,2011,10,41,0,0,"48,616",,,,
153,2011,10,42,0,0,"99,409",,,,
153,2011,10,43,0,1,"38,787",,,,
153,2011,10,44,0,1,"35,134",,,,
153,2011,10,45,0,1,"43,522",,,,
153,2011,11,46,0,1,"61,013",,,,
153,2011,11,47,0,1,"41,688",,,,
153,2011,11,48,0,1,"37,553",,,,
153,2011,11,49,0,1,"40,543",,,,
153,2011,12,50,0,1,"49,811",,,,
153,2011,12,51,0,1,"58,756",,,,
153,2011,12,52,0,1,"45,118",,,,
153,2011,12,53,0,1,"43,157",,,,
153,2012,1,1,0,1,"25,677",,,,
153,2012,1,2,0,1,"28,345",,,,
153,2012,1,3,0,1,"50,620",,,,
153,2012,1,4,0,1,"34,293",,,,
153,2012,1,5,0,1,"15,868",,,,
153,2012,1,6,0,1,"27,170",,,,
153,2012,2,7,0,1,"28,131",,,,
153,2012,2,8,0,1,"29,423",,,,
153,2012,2,9,0,1,"49,996",,,,
153,2012,2,10,0,1,"21,585",,,,
153,2012,3,11,0,1,"33,363",,,,
153,2012,3,12,0,1,"41,385",,,,
153,2012,3,13,0,1,"32,510",,,,
153,2012,3,14,0,1,"36,377",,,,
153,2012,4,15,0,1,"18,258",,,,
153,2012,4,16,0,1,"32,752",,,,
155,2011,4,16,0,0,"66,922",,,,
155,2011,4,17,0,0,"91,225",,,,
155,2011,4,18,0,0,"130,267",,,,
155,2011,5,19,0,0,"115,607",,,,
155,2011,5,20,0,0,"134,395",,,,
155,2011,5,21,0,0,"116,300",,,,
155,2011,5,22,0,0,"119,586",,,,
155,2011,5,23,0,0,"73,831",,,,
155,2011,6,24,0,0,"115,617",,,,
155,2011,6,25,0,0,"149,490",,,,
155,2011,6,26,0,0,"104,297",,,,
155,2011,6,27,0,0,"131,379",,,,
155,2011,7,28,0,0,"98,359",,,,
155,2011,7,29,0,0,"85,614",,,,
155,2011,7,30,0,0,"93,106",,,,
155,2011,7,31,0,0,"82,380",,,,
155,2011,8,32,0,0,"89,906",,,,
155,2011,8,33,0,0,"105,965",,,,
155,2011,8,34,0,0,"76,021",,,,
155,2011,8,35,0,0,"92,644",,,,
155,2011,8,36,0,0,"103,723",,,,
155,2011,9,37,0,0,"181,400",,,,
155,2011,9,38,0,0,"66,238",,,,
155,2011,9,39,0,0,"125,315",,,,
155,2011,9,40,0,0,"104,565",,,,
155,2011,10,41,0,0,"125,000",,,,
155,2011,10,42,0,0,"144,160",,,,
155,2011,10,43,0,1,"64,327",,,,
155,2011,10,44,0,1,"82,155",,,,
155,2011,10,45,0,1,"94,670",,,,
155,2011,11,46,0,1,"90,315",,,,
155,2011,11,47,0,1,"79,479",,,,
155,2011,11,48,0,1,"106,176",,,,
155,2011,11,49,0,1,"172,672",,,,
155,2011,12,50,0,1,"151,890",,,,
155,2011,12,51,0,1,"137,852",,,,
155,2011,12,52,0,1,"108,016",,,,
155,2011,12,53,0,1,"106,181",,,,
155,2012,1,1,0,1,"45,773",,,,
155,2012,1,2,0,1,"72,771",,,,
155,2012,1,3,0,1,"74,577",,,,
155,2012,1,4,0,1,"86,062",,,,
155,2012,1,5,0,1,"72,871",,,,
155,2012,1,6,0,1,"84,083",,,,
155,2012,2,7,0,1,"106,316",,,,
155,2012,2,8,0,1,"87,589",,,,
155,2012,2,9,0,1,"64,932",,,,
155,2012,2,10,0,1,"73,148",,,,
155,2012,3,11,0,1,"95,003",,,,
155,2012,3,12,0,1,"70,484",,,,
155,2012,3,13,0,1,"102,998",,,,
155,2012,3,14,0,1,"115,527",,,,
155,2012,4,15,0,1,"81,819",,,,
155,2012,4,16,0,1,"58,798",,,,
157,2011,4,16,0,0,"61,237",,,,
157,2011,4,17,0,0,"69,537",,,,
157,2011,4,18,0,0,"61,016",,,,
157,2011,5,19,0,0,"56,449",,,,
157,2011,5,20,0,0,"58,385",,,,
157,2011,5,21,0,0,"89,507",,,,
157,2011,5,22,0,0,"77,877",,,,
157,2011,5,23,0,0,"65,583",,,,
157,2011,6,24,0,0,"45,523",,,,
157,2011,6,25,0,0,"61,617",,,,
157,2011,6,26,0,0,"101,805",,,,
157,2011,6,27,0,0,"51,101",,,,
157,2011,7,28,0,0,"48,956",,,,
157,2011,7,29,0,0,"51,171",,,,
157,2011,7,30,0,0,"44,829",,,,
157,2011,7,31,0,0,"38,616",,,,
157,2011,8,32,0,0,"82,824",,,,
157,2011,8,33,0,0,"52,224",,,,
157,2011,8,34,0,0,"42,226",,,,
157,2011,8,35,0,0,"47,029",,,,
157,2011,8,36,0,0,"43,454",,,,
157,2011,9,37,0,0,"67,699",,,,
157,2011,9,38,0,0,"82,613",,,,
157,2011,9,39,0,0,"42,585",,,,
157,2011,9,40,0,0,"51,077",,,,
157,2011,10,41,0,0,"65,061",,,,
157,2011,10,42,0,0,"112,949",,,,
157,2011,10,43,0,1,"59,362",,,,
157,2011,10,44,0,1,"71,691",,,,
157,2011,10,45,0,1,"66,777",,,,
157,2011,11,46,0,1,"67,120",,,,
157,2011,11,47,0,1,"54,642",,,,
157,2011,11,48,0,1,"60,101",,,,
157,2011,11,49,0,1,"73,434",,,,
157,2011,12,50,0,1,"45,310",,,,
157,2011,12,51,0,1,"64,948",,,,
157,2011,12,52,0,1,"58,051",,,,
157,2011,12,53,0,1,"91,744",,,,
157,2012,1,1,0,1,"18,497",,,,
157,2012,1,2,0,1,"63,721",,,,
157,2012,1,3,0,1,"30,978",,,,
157,2012,1,4,0,1,"61,092",,,,
157,2012,1,5,0,1,"32,461",,,,
157,2012,1,6,0,1,"39,183",,,,
157,2012,2,7,0,1,"49,469",,,,
157,2012,2,8,0,1,"50,503",,,,
157,2012,2,9,0,1,"38,483",,,,
157,2012,2,10,0,1,"47,923",,,,
157,2012,3,11,0,1,"31,144",,,,
157,2012,3,12,0,1,"68,646",,,,
157,2012,3,13,0,1,"52,084",,,,
157,2012,3,14,0,1,"100,451",,,,
157,2012,4,15,0,1,"43,211",,,,
157,2012,4,16,0,1,"46,288",,,,
159,2011,4,16,0,0,"62,712",,,,
159,2011,4,17,0,0,"46,971",,,,
159,2011,4,18,0,0,"87,020",,,,
159,2011,5,19,0,0,"69,426",,,,
159,2011,5,20,0,0,"72,354",,,,
159,2011,5,21,0,0,"98,300",,,,
159,2011,5,22,0,0,"61,943",,,,
159,2011,5,23,0,0,"78,544",,,,
159,2011,6,24,0,0,"63,487",,,,
159,2011,6,25,0,0,"63,455",,,,
159,2011,6,26,0,0,"61,843",,,,
159,2011,6,27,0,0,"64,496",,,,
159,2011,7,28,0,0,"82,427",,,,
159,2011,7,29,0,0,"70,848",,,,
159,2011,7,30,0,0,"85,074",,,,
159,2011,7,31,0,0,"67,316",,,,
159,2011,8,32,0,0,"47,697",,,,
159,2011,8,33,0,0,"63,546",,,,
159,2011,8,34,0,0,"45,991",,,,
159,2011,8,35,0,0,"37,720",,,,
159,2011,8,36,0,0,"52,297",,,,
159,2011,9,37,0,0,"85,886",,,,
159,2011,9,38,0,0,"78,114",,,,
159,2011,9,39,0,0,"101,997",,,,
159,2011,9,40,0,0,"66,250",,,,
159,2011,10,41,0,0,"88,485",,,,
159,2011,10,42,0,0,"155,292",,,,
159,2011,10,43,0,1,"67,913",,,,
159,2011,10,44,0,1,"50,579",,,,
159,2011,10,45,0,1,"46,021",,,,
159,2011,11,46,0,1,"85,149",,,,
159,2011,11,47,0,1,"61,509",,,,
159,2011,11,48,0,1,"84,508",,,,
159,2011,11,49,0,1,"41,724",,,,
159,2011,12,50,0,1,"65,106",,,,
159,2011,12,51,0,1,"84,229",,,,
159,2011,12,52,0,1,"64,720",,,,
159,2011,12,53,0,1,"74,091",,,,
159,2012,1,1,0,1,"29,074",,,,
159,2012,1,2,0,1,"60,629",,,,
159,2012,1,3,0,1,"53,259",,,,
159,2012,1,4,0,1,"51,298",,,,
159,2012,1,5,0,1,"47,260",,,,
159,2012,1,6,0,1,"60,470",,,,
159,2012,2,7,0,1,"43,248",,,,
159,2012,2,8,0,1,"34,691",,,,
159,2012,2,9,0,1,"53,265",,,,
159,2012,2,10,0,1,"50,211",,,,
159,2012,3,11,0,1,"50,520",,,,
159,2012,3,12,0,1,"49,727",,,,
159,2012,3,13,0,1,"47,242",,,,
159,2012,3,14,0,1,"86,732",,,,
159,2012,4,15,0,1,"43,740",,,,
159,2012,4,16,0,1,"57,925",,,,
161,2011,4,16,1,0,"126,928",,,,
161,2011,4,17,1,0,"118,904",,,,
161,2011,4,18,1,0,"140,279",,,,
161,2011,5,19,1,0,"128,619",,,,
161,2011,5,20,1,0,"156,441",,,,
161,2011,5,21,1,0,"146,332",,,,
161,2011,5,22,1,0,"120,184",,,,
161,2011,5,23,1,0,"141,259",,,,
161,2011,6,24,1,0,"111,973",,,,
161,2011,6,25,1,0,"231,985",,,,
161,2011,6,26,1,0,"108,667",,,,
161,2011,6,27,1,0,"111,582",,,,
161,2011,7,28,1,0,"119,254",,,,
161,2011,7,29,1,0,"134,690",,,,
161,2011,7,30,1,0,"109,516",,,,
161,2011,7,31,1,0,"103,369",,,,
161,2011,8,32,1,0,"100,139",,,,
161,2011,8,33,1,0,"191,930",,,,
161,2011,8,34,1,0,"89,505",,,,
161,2011,8,35,1,0,"111,685",,,,
161,2011,8,36,1,0,"92,094",,,,
161,2011,9,37,1,0,"202,262",,,,
161,2011,9,38,1,0,"129,848",,,,
161,2011,9,39,1,0,"139,425",,,,
161,2011,9,40,1,0,"104,110",,,,
161,2011,10,41,1,0,"161,433",,,,
161,2011,10,42,1,0,"276,256",,,,
161,2011,10,43,1,1,"126,093",,,,
161,2011,10,44,1,1,"117,306",,,,
161,2011,10,45,1,1,"116,983",,,,
161,2011,11,46,1,1,"161,841",,,,
161,2011,11,47,1,1,"115,466",,,,
161,2011,11,48,1,1,"185,509",,,,
161,2011,11,49,1,1,"164,630",,,,
161,2011,12,50,1,1,"130,609",,,,
161,2011,12,51,1,1,"191,520",,,,
161,2011,12,52,1,1,"124,586",,,,
161,2011,12,53,1,1,"158,914",,,,
161,2012,1,1,1,1,"74,947",,,,
161,2012,1,2,1,1,"103,540",,,,
161,2012,1,3,1,1,"96,582",,,,
161,2012,1,4,1,1,"149,364",,,,
161,2012,1,5,1,1,"72,014",,,,
161,2012,1,6,1,1,"115,123",,,,
161,2012,2,7,1,1,"99,696",,,,
161,2012,2,8,1,1,"114,065",,,,
161,2012,2,9,1,1,"75,334",,,,
161,2012,2,10,1,1,"113,867",,,,
161,2012,3,11,1,1,"95,023",,,,
161,2012,3,12,1,1,"104,981",,,,
161,2012,3,13,1,1,"156,024",,,,
161,2012,3,14,1,1,"169,321",,,,
161,2012,4,15,1,1,"103,924",,,,
161,2012,4,16,1,1,"141,938",,,,
163,2011,4,16,1,0,"78,526",,,,
163,2011,4,17,1,0,"49,760",,,,
163,2011,4,18,1,0,"62,091",,,,
163,2011,5,19,1,0,"45,209",,,,
163,2011,5,20,1,0,"85,433",,,,
163,2011,5,21,1,0,"77,694",,,,
163,2011,5,22,1,0,"62,344",,,,
163,2011,5,23,1,0,"50,632",,,,
163,2011,6,24,1,0,"73,288",,,,
163,2011,6,25,1,0,"91,703",,,,
163,2011,6,26,1,0,"66,471",,,,
163,2011,6,27,1,0,"83,234",,,,
163,2011,7,28,1,0,"62,505",,,,
163,2011,7,29,1,0,"42,930",,,,
163,2011,7,30,1,0,"82,776",,,,
163,2011,7,31,1,0,"41,110",,,,
163,2011,8,32,1,0,"77,162",,,,
163,2011,8,33,1,0,"74,876",,,,
163,2011,8,34,1,0,"51,435",,,,
163,2011,8,35,1,0,"42,887",,,,
163,2011,8,36,1,0,"49,109",,,,
163,2011,9,37,1,0,"80,049",,,,
163,2011,9,38,1,0,"76,110",,,,
163,2011,9,39,1,0,"56,932",,,,
163,2011,9,40,1,0,"72,979",,,,
163,2011,10,41,1,0,"96,613",,,,
163,2011,10,42,1,0,"106,174",,,,
163,2011,10,43,1,1,"104,213",,,,
163,2011,10,44,1,1,"55,311",,,,
163,2011,10,45,1,1,"72,266",,,,
163,2011,11,46,1,1,"97,590",,,,
163,2011,11,47,1,1,"87,599",,,,
163,2011,11,48,1,1,"113,864",,,,
163,2011,11,49,1,1,"86,096",,,,
163,2011,12,50,1,1,"63,127",,,,
163,2011,12,51,1,1,"77,919",,,,
163,2011,12,52,1,1,"97,292",,,,
163,2011,12,53,1,1,"60,798",,,,
163,2012,1,1,1,1,"30,631",,,,
163,2012,1,2,1,1,"44,560",,,,
163,2012,1,3,1,1,"63,321",,,,
163,2012,1,4,1,1,"33,036",,,,
163,2012,1,5,1,1,"59,520",,,,
163,2012,1,6,1,1,"65,134",,,,
163,2012,2,7,1,1,"49,747",,,,
163,2012,2,8,1,1,"41,637",,,,
163,2012,2,9,1,1,"61,372",,,,
163,2012,2,10,1,1,"52,476",,,,
163,2012,3,11,1,1,"57,508",,,,
163,2012,3,12,1,1,"48,251",,,,
163,2012,3,13,1,1,"71,989",,,,
163,2012,3,14,1,1,"116,735",,,,
163,2012,4,15,1,1,"82,972",,,,
163,2012,4,16,1,1,"57,828",,,,
165,2011,4,16,0,0,"36,304",,,,
165,2011,4,17,0,0,"41,074",,,,
165,2011,4,18,0,0,"42,065",,,,
165,2011,5,19,0,0,"34,363",,,,
165,2011,5,20,0,0,"41,789",,,,
165,2011,5,21,0,0,"42,876",,,,
165,2011,5,22,0,0,"34,949",,,,
165,2011,5,23,0,0,"49,574",,,,
165,2011,6,24,0,0,"49,479",,,,
165,2011,6,25,0,0,"49,712",,,,
165,2011,6,26,0,0,"55,074",,,,
165,2011,6,27,0,0,"42,568",,,,
165,2011,7,28,0,0,"47,359",,,,
165,2011,7,29,0,0,"41,420",,,,
165,2011,7,30,0,0,"49,031",,,,
165,2011,7,31,0,0,"32,259",,,,
165,2011,8,32,0,0,"36,790",,,,
165,2011,8,33,0,0,"40,529",,,,
165,2011,8,34,0,0,"41,695",,,,
165,2011,8,35,0,0,"37,901",,,,
165,2011,8,36,0,0,"38,788",,,,
165,2011,9,37,0,0,"54,108",,,,
165,2011,9,38,0,0,"51,274",,,,
165,2011,9,39,0,0,"39,026",,,,
165,2011,9,40,0,0,"57,662",,,,
165,2011,10,41,0,0,"56,083",,,,
165,2011,10,42,0,0,"63,742",,,,
165,2011,10,43,0,1,"33,504",,,,
165,2011,10,44,0,1,"27,521",,,,
165,2011,10,45,0,1,"31,177",,,,
165,2011,11,46,0,1,"34,786",,,,
165,2011,11,47,0,1,"33,266",,,,
165,2011,11,48,0,1,"67,232",,,,
165,2011,11,49,0,1,"60,201",,,,
165,2011,12,50,0,1,"52,803",,,,
165,2011,12,51,0,1,"56,824",,,,
165,2011,12,52,0,1,"48,804",,,,
165,2011,12,53,0,1,"40,751",,,,
165,2012,1,1,0,1,"28,663",,,,
165,2012,1,2,0,1,"43,719",,,,
165,2012,1,3,0,1,"38,050",,,,
165,2012,1,4,0,1,"26,494",,,,
165,2012,1,5,0,1,"37,468",,,,
165,2012,1,6,0,1,"39,341",,,,
165,2012,2,7,0,1,"23,504",,,,
165,2012,2,8,0,1,"17,024",,,,
165,2012,2,9,0,1,"35,107",,,,
165,2012,2,10,0,1,"29,023",,,,
165,2012,3,11,0,1,"25,482",,,,
165,2012,3,12,0,1,"26,760",,,,
165,2012,3,13,0,1,"34,770",,,,
165,2012,3,14,0,1,"41,192",,,,
165,2012,4,15,0,1,"31,082",,,,
165,2012,4,16,0,1,"35,782",,,,
167,2011,4,16,1,0,"15,482",,,,
167,2011,4,17,1,0,"25,105",,,,
167,2011,4,18,1,0,"27,287",,,,
167,2011,5,19,1,0,"32,119",,,,
167,2011,5,20,1,0,"20,502",,,,
167,2011,5,21,1,0,"25,368",,,,
167,2011,5,22,1,0,"18,204",,,,
167,2011,5,23,1,0,"19,836",,,,
167,2011,6,24,1,0,"22,151",,,,
167,2011,6,25,1,0,"25,770",,,,
167,2011,6,26,1,0,"27,506",,,,
167,2011,6,27,1,0,"16,116",,,,
167,2011,7,28,1,0,"23,578",,,,
167,2011,7,29,1,0,"28,726",,,,
167,2011,7,30,1,0,"22,323",,,,
167,2011,7,31,1,0,"15,736",,,,
167,2011,8,32,1,0,"16,583",,,,
167,2011,8,33,1,0,"20,725",,,,
167,2011,8,34,1,0,"17,468",,,,
167,2011,8,35,1,0,"10,867",,,,
167,2011,8,36,1,0,"16,727",,,,
167,2011,9,37,1,0,"29,258",,,,
167,2011,9,38,1,0,"22,855",,,,
167,2011,9,39,1,0,"21,362",,,,
167,2011,9,40,1,0,"27,581",,,,
167,2011,10,41,1,0,"22,492",,,,
167,2011,10,42,1,0,"37,981",,,,
167,2011,10,43,1,1,"23,807",,,,
167,2011,10,44,1,1,"14,245",,,,
167,2011,10,45,1,1,"20,558",,,,
167,2011,11,46,1,1,"27,656",,,,
167,2011,11,47,1,1,"31,680",,,,
167,2011,11,48,1,1,"32,516",,,,
167,2011,11,49,1,1,"20,624",,,,
167,2011,12,50,1,1,"25,730",,,,
167,2011,12,51,1,1,"32,901",,,,
167,2011,12,52,1,1,"26,567",,,,
167,2011,12,53,1,1,"28,369",,,,
167,2012,1,1,1,1,"10,923",,,,
167,2012,1,2,1,1,"17,478",,,,
167,2012,1,3,1,1,"15,164",,,,
167,2012,1,4,1,1,"17,796",,,,
167,2012,1,5,1,1,"15,172",,,,
167,2012,1,6,1,1,"26,257",,,,
167,2012,2,7,1,1,"12,100",,,,
167,2012,2,8,1,1,"12,123",,,,
167,2012,2,9,1,1,"17,832",,,,
167,2012,2,10,1,1,"22,954",,,,
167,2012,3,11,1,1,"14,584",,,,
167,2012,3,12,1,1,"11,927",,,,
167,2012,3,13,1,1,"19,959",,,,
167,2012,3,14,1,1,"18,601",,,,
167,2012,4,15,1,1,"11,799",,,,
167,2012,4,16,1,1,"16,400",,,,
169,2011,4,16,1,0,"77,488",,,,
169,2011,4,17,1,0,"98,603",,,,
169,2011,4,18,1,0,"90,439",,,,
169,2011,5,19,1,0,"82,559",,,,
169,2011,5,20,1,0,"80,563",,,,
169,2011,5,21,1,0,"65,401",,,,
169,2011,5,22,1,0,"80,816",,,,
169,2011,5,23,1,0,"65,813",,,,
169,2011,6,24,1,0,"79,085",,,,
169,2011,6,25,1,0,"89,929",,,,
169,2011,6,26,1,0,"84,596",,,,
169,2011,6,27,1,0,"95,887",,,,
169,2011,7,28,1,0,"83,203",,,,
169,2011,7,29,1,0,"81,196",,,,
169,2011,7,30,1,0,"90,491",,,,
169,2011,7,31,1,0,"109,032",,,,
169,2011,8,32,1,0,"77,561",,,,
169,2011,8,33,1,0,"88,865",,,,
169,2011,8,34,1,0,"62,792",,,,
169,2011,8,35,1,0,"63,121",,,,
169,2011,8,36,1,0,"61,213",,,,
169,2011,9,37,1,0,"135,836",,,,
169,2011,9,38,1,0,"128,752",,,,
169,2011,9,39,1,0,"87,820",,,,
169,2011,9,40,1,0,"112,016",,,,
169,2011,10,41,1,0,"75,285",,,,
169,2011,10,42,1,0,"126,726",,,,
169,2011,10,43,1,1,"84,925",,,,
169,2011,10,44,1,1,"86,545",,,,
169,2011,10,45,1,1,"72,912",,,,
169,2011,11,46,1,1,"115,149",,,,
169,2011,11,47,1,1,"86,307",,,,
169,2011,11,48,1,1,"104,011",,,,
169,2011,11,49,1,1,"91,516",,,,
169,2011,12,50,1,1,"110,945",,,,
169,2011,12,51,1,1,"100,230",,,,
169,2011,12,52,1,1,"100,803",,,,
169,2011,12,53,1,1,"75,796",,,,
169,2012,1,1,1,1,"52,043",,,,
169,2012,1,2,1,1,"70,305",,,,
169,2012,1,3,1,1,"65,128",,,,
169,2012,1,4,1,1,"73,080",,,,
169,2012,1,5,1,1,"69,227",,,,
169,2012,1,6,1,1,"39,786",,,,
169,2012,2,7,1,1,"67,798",,,,
169,2012,2,8,1,1,"69,205",,,,
169,2012,2,9,1,1,"69,596",,,,
169,2012,2,10,1,1,"47,075",,,,
169,2012,3,11,1,1,"56,640",,,,
169,2012,3,12,1,1,"56,331",,,,
169,2012,3,13,1,1,"74,388",,,,
169,2012,3,14,1,1,"67,671",,,,
169,2012,4,15,1,1,"50,140",,,,
169,2012,4,16,1,1,"75,023",,,,
,,,,,,,,,,
,,,,,,,0,0,,0
