id (DMA),year,month,week,after,close, sales ,,,,,,,,,,
44,2011,11,48,1,1,"39,060",,,,,,,,,,
44,2011,11,49,1,1,"46,692",,,,,,,,,,
44,2011,12,50,1,1,"48,730",,,,,,,,,,
44,2011,12,51,1,1,"61,020",,,,,,,,,,
44,2011,12,52,1,1,"33,369",,,,,,,,,,
44,2011,12,53,1,1,"40,029",,,,,,,,,,
44,2012,1,1,1,1,"37,932",,,,,,,,,,
44,2012,1,2,1,1,"16,608",,,,,,,,,,
44,2012,1,3,1,1,"18,645",,,,,,,,,,
44,2012,1,4,1,1,"23,566",,,,,,,,,,
44,2012,1,5,1,1,"12,281",,,,,,,,,,
44,2012,1,6,1,1,"29,567",,,,,,,,,,
44,2012,2,7,1,1,"19,924",,,,,,,,,,
44,2012,2,8,1,1,"25,510",,,,,,,,,,
44,2012,2,9,1,1,"32,268",,,,,,,,,,
44,2012,2,10,1,1,"40,375",,,,,,,,,,
44,2012,3,11,1,1,"19,981",,,,,,,,,,
44,2012,3,12,1,1,"17,394",,,,,,,,,,
44,2012,3,13,1,1,"17,745",,,,,,,,,,
44,2012,3,14,1,1,"18,027",,,,,,,,,,
45,2011,4,17,0,1,"17,745",,,,,,,,,,
45,2011,4,18,0,1,"10,569",,,,,,,,,,
45,2011,5,19,0,1,"22,428",,,,,,,,,,
45,2011,5,20,0,1,"13,685",,,,,,,,,,
45,2011,5,21,0,1,"18,120",,,,,,,,,,
45,2011,5,22,0,1,"23,084",,,,,,,,,,
45,2011,5,23,0,1,"20,836",,,,,,,,,,
45,2011,6,24,0,1,"22,893",,,,,,,,,,
45,2011,6,25,0,1,"28,661",,,,,,,,,,
45,2011,6,26,0,1,"30,914",,,,,,,,,,
45,2011,6,27,0,1,"27,752",,,,,,,,,,
45,2011,7,28,0,1,"27,470",,,,,,,,,,
45,2011,7,29,0,1,"14,895",,,,,,,,,,
45,2011,7,30,0,1,"16,601",,,,,,,,,,
45,2011,7,31,0,1,"13,907",,,,,,,,,,
45,2011,8,32,0,1,"37,415",,,,,,,,,,
45,2011,8,33,0,1,"11,302",,,,,,,,,,
45,2011,8,34,0,1,"15,050",,,,,,,,,,
45,2011,8,35,0,1,"17,182",,,,,,,,,,
45,2011,8,36,0,1,"12,028",,,,,,,,,,
45,2011,9,37,0,1,"22,711",,,,,,,,,,
45,2011,9,38,0,1,"18,026",,,,,,,,,,
45,2011,9,39,0,1,"21,011",,,,,,,,,,
45,2011,9,40,0,1,"9,862",,,,,,,,,,
45,2011,10,41,0,1,"28,178",,,,,,,,,,
45,2011,10,42,0,1,"19,598",,,,,,,,,,
45,2011,10,43,1,1,"21,955",,,,,,,,,,
45,2011,10,44,1,1,"9,178",,,,,,,,,,
45,2011,10,45,1,1,"5,385",,,,,,,,,,
45,2011,11,46,1,1,"19,151",,,,,,,,,,
45,2011,11,47,1,1,"16,820",,,,,,,,,,
45,2011,11,48,1,1,"26,272",,,,,,,,,,
45,2011,11,49,1,1,"37,124",,,,,,,,,,
45,2011,12,50,1,1,"35,313",,,,,,,,,,
45,2011,12,51,1,1,"30,439",,,,,,,,,,
45,2011,12,52,1,1,"9,484",,,,,,,,,,
45,2011,12,53,1,1,"13,015",,,,,,,,,,
45,2012,1,1,1,1,"11,881",,,,,,,,,,
45,2012,1,2,1,1,"17,339",,,,,,,,,,
45,2012,1,3,1,1,"10,135",,,,,,,,,,
45,2012,1,4,1,1,"5,475",,,,,,,,,,
45,2012,1,5,1,1,"9,610",,,,,,,,,,
45,2012,1,6,1,1,"10,558",,,,,,,,,,
45,2012,2,7,1,1,"14,042",,,,,,,,,,
45,2012,2,8,1,1,"13,652",,,,,,,,,,
45,2012,2,9,1,1,"14,990",,,,,,,,,,
45,2012,2,10,1,1,"18,153",,,,,,,,,,
45,2012,3,11,1,1,"7,200",,,,,,,,,,
45,2012,3,12,1,1,"9,272",,,,,,,,,,
45,2012,3,13,1,1,"6,427",,,,,,,,,,
45,2012,3,14,1,1,"7,832",,,,,,,,,,
46,2011,4,17,0,0,526,,,,,,,,,,
46,2011,4,18,0,0,"1,392",,,,,,,,,,
46,2011,5,19,0,0,855,,,,,,,,,,
46,2011,5,20,0,0,935,,,,,,,,,,
46,2011,5,21,0,0,"1,419",,,,,,,,,,
46,2011,5,22,0,0,"2,085",,,,,,,,,,
46,2011,5,23,0,0,575,,,,,,,,,,
46,2011,6,24,0,0,"1,135",,,,,,,,,,
46,2011,6,25,0,0,747,,,,,,,,,,
46,2011,6,26,0,0,763,,,,,,,,,,
46,2011,6,27,0,0,"1,565",,,,,,,,,,
46,2011,7,28,0,0,"1,884",,,,,,,,,,
46,2011,7,29,0,0,"1,217",,,,,,,,,,
46,2011,7,30,0,0,971,,,,,,,,,,
46,2011,7,31,0,0,722,,,,,,,,,,
46,2011,8,32,0,0,"1,670",,,,,,,,,,
46,2011,8,33,0,0,813,,,,,,,,,,
46,2011,8,34,0,0,625,,,,,,,,,,
46,2011,8,35,0,0,789,,,,,,,,,,
46,2011,8,36,0,0,"1,581",,,,,,,,,,
46,2011,9,37,0,0,763,,,,,,,,,,
46,2011,9,38,0,0,"1,103",,,,,,,,,,
46,2011,9,39,0,0,"1,488",,,,,,,,,,
46,2011,9,40,0,0,"1,072",,,,,,,,,,
46,2011,10,41,0,0,"1,069",,,,,,,,,,
46,2011,10,42,0,0,"1,086",,,,,,,,,,
46,2011,10,43,1,0,"1,028",,,,,,,,,,
46,2011,10,44,1,0,"2,288",,,,,,,,,,
46,2011,10,45,1,0,804,,,,,,,,,,
46,2011,11,46,1,0,"1,135",,,,,,,,,,
46,2011,11,47,1,0,"1,392",,,,,,,,,,
46,2011,11,48,1,0,"1,804",,,,,,,,,,
46,2011,11,49,1,0,"3,634",,,,,,,,,,
46,2011,12,50,1,0,810,,,,,,,,,,
46,2011,12,51,1,0,621,,,,,,,,,,
46,2011,12,52,1,0,"1,014",,,,,,,,,,
46,2011,12,53,1,0,"1,272",,,,,,,,,,
46,2012,1,1,1,0,478,,,,,,,,,,
46,2012,1,2,1,0,520,,,,,,,,,,
46,2012,1,3,1,0,"1,048",,,,,,,,,,
46,2012,1,4,1,0,813,,,,,,,,,,
46,2012,1,5,1,0,"1,003",,,,,,,,,,
46,2012,1,6,1,0,785,,,,,,,,,,
46,2012,2,7,1,0,793,,,,,,,,,,
46,2012,2,8,1,0,546,,,,,,,,,,
46,2012,2,9,1,0,870,,,,,,,,,,
46,2012,2,10,1,0,"2,477",,,,,,,,,,
46,2012,3,11,1,0,632,,,,,,,,,,
46,2012,3,12,1,0,775,,,,,,,,,,
46,2012,3,13,1,0,678,,,,,,,,,,
46,2012,3,14,1,0,735,,,,,,,,,,
47,2011,4,17,0,0,"4,117",,,,,,,,,,
47,2011,4,18,0,0,"2,875",,,,,,,,,,
47,2011,5,19,0,0,"2,351",,,,,,,,,,
47,2011,5,20,0,0,"5,562",,,,,,,,,,
47,2011,5,21,0,0,"6,381",,,,,,,,,,
47,2011,5,22,0,0,"2,594",,,,,,,,,,
47,2011,5,23,0,0,"4,676",,,,,,,,,,
47,2011,6,24,0,0,"2,567",,,,,,,,,,
47,2011,6,25,0,0,"6,431",,,,,,,,,,
47,2011,6,26,0,0,"3,494",,,,,,,,,,
47,2011,6,27,0,0,"2,623",,,,,,,,,,
47,2011,7,28,0,0,"2,262",,,,,,,,,,
47,2011,7,29,0,0,"6,428",,,,,,,,,,
47,2011,7,30,0,0,"3,190",,,,,,,,,,
47,2011,7,31,0,0,"4,539",,,,,,,,,,
47,2011,8,32,0,0,"2,130",,,,,,,,,,
47,2011,8,33,0,0,"3,705",,,,,,,,,,
47,2011,8,34,0,0,"2,816",,,,,,,,,,
47,2011,8,35,0,0,"5,042",,,,,,,,,,
47,2011,8,36,0,0,"4,229",,,,,,,,,,
47,2011,9,37,0,0,"2,945",,,,,,,,,,
47,2011,9,38,0,0,"3,214",,,,,,,,,,
47,2011,9,39,0,0,"1,491",,,,,,,,,,
47,2011,9,40,0,0,"3,973",,,,,,,,,,
47,2011,10,41,0,0,"2,637",,,,,,,,,,
47,2011,10,42,0,0,"3,018",,,,,,,,,,
47,2011,10,43,1,0,"2,672",,,,,,,,,,
47,2011,10,44,1,0,"2,453",,,,,,,,,,
47,2011,10,45,1,0,"2,832",,,,,,,,,,
47,2011,11,46,1,0,"5,262",,,,,,,,,,
47,2011,11,47,1,0,"1,963",,,,,,,,,,
47,2011,11,48,1,0,"3,303",,,,,,,,,,
47,2011,11,49,1,0,"10,157",,,,,,,,,,
47,2011,12,50,1,0,"2,682",,,,,,,,,,
47,2011,12,51,1,0,"2,847",,,,,,,,,,
47,2011,12,52,1,0,"2,439",,,,,,,,,,
47,2011,12,53,1,0,"1,686",,,,,,,,,,
47,2012,1,1,1,0,"3,272",,,,,,,,,,
47,2012,1,2,1,0,"1,536",,,,,,,,,,
47,2012,1,3,1,0,"4,799",,,,,,,,,,
47,2012,1,4,1,0,"2,084",,,,,,,,,,
47,2012,1,5,1,0,"3,279",,,,,,,,,,
47,2012,1,6,1,0,858,,,,,,,,,,
47,2012,2,7,1,0,"1,610",,,,,,,,,,
47,2012,2,8,1,0,"1,354",,,,,,,,,,
47,2012,2,9,1,0,"2,186",,,,,,,,,,
47,2012,2,10,1,0,"4,216",,,,,,,,,,
47,2012,3,11,1,0,"2,025",,,,,,,,,,
47,2012,3,12,1,0,"2,498",,,,,,,,,,
47,2012,3,13,1,0,"1,879",,,,,,,,,,
47,2012,3,14,1,0,"2,004",,,,,,,,,,
48,2011,4,17,0,1,"43,051",,,,,,,,,,
48,2011,4,18,0,1,"21,264",,,,,,,,,,
48,2011,5,19,0,1,"56,886",,,,,,,,,,
48,2011,5,20,0,1,"72,082",,,,,,,,,,
48,2011,5,21,0,1,"33,218",,,,,,,,,,
48,2011,5,22,0,1,"86,854",,,,,,,,,,
48,2011,5,23,0,1,"37,448",,,,,,,,,,
48,2011,6,24,0,1,"47,015",,,,,,,,,,
48,2011,6,25,0,1,"35,885",,,,,,,,,,
48,2011,6,26,0,1,"32,162",,,,,,,,,,
48,2011,6,27,0,1,"38,675",,,,,,,,,,
48,2011,7,28,0,1,"32,296",,,,,,,,,,
48,2011,7,29,0,1,"62,520",,,,,,,,,,
48,2011,7,30,0,1,"33,907",,,,,,,,,,
48,2011,7,31,0,1,"58,315",,,,,,,,,,
48,2011,8,32,0,1,"56,781",,,,,,,,,,
48,2011,8,33,0,1,"92,627",,,,,,,,,,
48,2011,8,34,0,1,"46,051",,,,,,,,,,
48,2011,8,35,0,1,"41,112",,,,,,,,,,
48,2011,8,36,0,1,"46,169",,,,,,,,,,
48,2011,9,37,0,1,"97,371",,,,,,,,,,
48,2011,9,38,0,1,"40,893",,,,,,,,,,
48,2011,9,39,0,1,"18,473",,,,,,,,,,
48,2011,9,40,0,1,"53,035",,,,,,,,,,
48,2011,10,41,0,1,"24,009",,,,,,,,,,
48,2011,10,42,0,1,"85,182",,,,,,,,,,
48,2011,10,43,1,1,"38,788",,,,,,,,,,
48,2011,10,44,1,1,"63,179",,,,,,,,,,
48,2011,10,45,1,1,"40,828",,,,,,,,,,
48,2011,11,46,1,1,"72,585",,,,,,,,,,
48,2011,11,47,1,1,"51,069",,,,,,,,,,
48,2011,11,48,1,1,"104,529",,,,,,,,,,
48,2011,11,49,1,1,"88,545",,,,,,,,,,
48,2011,12,50,1,1,"160,623",,,,,,,,,,
48,2011,12,51,1,1,"49,893",,,,,,,,,,
48,2011,12,52,1,1,"18,453",,,,,,,,,,
48,2011,12,53,1,1,"38,432",,,,,,,,,,
48,2012,1,1,1,1,"20,033",,,,,,,,,,
48,2012,1,2,1,1,"28,946",,,,,,,,,,
48,2012,1,3,1,1,"16,333",,,,,,,,,,
48,2012,1,4,1,1,"37,772",,,,,,,,,,
48,2012,1,5,1,1,"23,957",,,,,,,,,,
48,2012,1,6,1,1,"26,323",,,,,,,,,,
48,2012,2,7,1,1,"34,402",,,,,,,,,,
48,2012,2,8,1,1,"39,789",,,,,,,,,,
48,2012,2,9,1,1,"17,488",,,,,,,,,,
48,2012,2,10,1,1,"56,400",,,,,,,,,,
48,2012,3,11,1,1,"24,053",,,,,,,,,,
48,2012,3,12,1,1,"25,520",,,,,,,,,,
48,2012,3,13,1,1,"27,115",,,,,,,,,,
48,2012,3,14,1,1,"27,357",,,,,,,,,,
49,2011,4,17,0,0,"11,681",,,,,,,,,,
49,2011,4,18,0,0,"14,789",,,,,,,,,,
49,2011,5,19,0,0,"17,823",,,,,,,,,,
49,2011,5,20,0,0,"19,324",,,,,,,,,,
49,2011,5,21,0,0,"17,704",,,,,,,,,,
49,2011,5,22,0,0,"16,286",,,,,,,,,,
49,2011,5,23,0,0,"14,233",,,,,,,,,,
49,2011,6,24,0,0,"8,356",,,,,,,,,,
49,2011,6,25,0,0,"12,263",,,,,,,,,,
49,2011,6,26,0,0,"11,669",,,,,,,,,,
49,2011,6,27,0,0,"20,266",,,,,,,,,,
49,2011,7,28,0,0,"18,702",,,,,,,,,,
49,2011,7,29,0,0,"11,478",,,,,,,,,,
49,2011,7,30,0,0,"8,619",,,,,,,,,,
49,2011,7,31,0,0,"21,983",,,,,,,,,,
49,2011,8,32,0,0,"23,429",,,,,,,,,,
49,2011,8,33,0,0,"17,997",,,,,,,,,,
49,2011,8,34,0,0,"29,559",,,,,,,,,,
49,2011,8,35,0,0,"8,489",,,,,,,,,,
49,2011,8,36,0,0,"11,063",,,,,,,,,,
49,2011,9,37,0,0,"27,067",,,,,,,,,,
49,2011,9,38,0,0,"10,034",,,,,,,,,,
49,2011,9,39,0,0,"10,760",,,,,,,,,,
49,2011,9,40,0,0,"12,866",,,,,,,,,,
49,2011,10,41,0,0,"11,695",,,,,,,,,,
49,2011,10,42,0,0,"10,626",,,,,,,,,,
49,2011,10,43,1,0,"12,948",,,,,,,,,,
49,2011,10,44,1,0,"12,693",,,,,,,,,,
49,2011,10,45,1,0,"20,845",,,,,,,,,,
49,2011,11,46,1,0,"16,377",,,,,,,,,,
49,2011,11,47,1,0,"16,764",,,,,,,,,,
49,2011,11,48,1,0,"12,603",,,,,,,,,,
49,2011,11,49,1,0,"29,904",,,,,,,,,,
49,2011,12,50,1,0,"14,865",,,,,,,,,,
49,2011,12,51,1,0,"24,582",,,,,,,,,,
49,2011,12,52,1,0,"15,481",,,,,,,,,,
49,2011,12,53,1,0,"9,343",,,,,,,,,,
49,2012,1,1,1,0,"7,563",,,,,,,,,,
49,2012,1,2,1,0,"6,536",,,,,,,,,,
49,2012,1,3,1,0,"10,493",,,,,,,,,,
49,2012,1,4,1,0,"9,111",,,,,,,,,,
49,2012,1,5,1,0,"13,002",,,,,,,,,,
49,2012,1,6,1,0,"14,303",,,,,,,,,,
49,2012,2,7,1,0,"6,463",,,,,,,,,,
49,2012,2,8,1,0,"7,183",,,,,,,,,,
49,2012,2,9,1,0,"6,530",,,,,,,,,,
49,2012,2,10,1,0,"13,497",,,,,,,,,,
49,2012,3,11,1,0,"5,648",,,,,,,,,,
49,2012,3,12,1,0,"4,762",,,,,,,,,,
49,2012,3,13,1,0,"6,106",,,,,,,,,,
49,2012,3,14,1,0,"5,308",,,,,,,,,,
50,2011,4,17,0,1,"20,932",,,,,,,,,,
50,2011,4,18,0,1,"12,545",,,,,,,,,,
50,2011,5,19,0,1,"24,964",,,,,,,,,,
50,2011,5,20,0,1,"27,905",,,,,,,,,,
50,2011,5,21,0,1,"11,139",,,,,,,,,,
50,2011,5,22,0,1,"14,989",,,,,,,,,,
50,2011,5,23,0,1,"18,243",,,,,,,,,,
50,2011,6,24,0,1,"30,042",,,,,,,,,,
50,2011,6,25,0,1,"18,934",,,,,,,,,,
50,2011,6,26,0,1,"23,134",,,,,,,,,,
50,2011,6,27,0,1,"26,688",,,,,,,,,,
50,2011,7,28,0,1,"21,720",,,,,,,,,,
50,2011,7,29,0,1,"25,524",,,,,,,,,,
50,2011,7,30,0,1,"16,111",,,,,,,,,,
50,2011,7,31,0,1,"15,055",,,,,,,,,,
50,2011,8,32,0,1,"34,129",,,,,,,,,,
50,2011,8,33,0,1,"6,421",,,,,,,,,,
50,2011,8,34,0,1,"18,535",,,,,,,,,,
50,2011,8,35,0,1,"13,123",,,,,,,,,,
50,2011,8,36,0,1,"24,235",,,,,,,,,,
50,2011,9,37,0,1,"24,085",,,,,,,,,,
50,2011,9,38,0,1,"13,309",,,,,,,,,,
50,2011,9,39,0,1,"10,932",,,,,,,,,,
50,2011,9,40,0,1,"13,884",,,,,,,,,,
50,2011,10,41,0,1,"17,395",,,,,,,,,,
50,2011,10,42,0,1,"16,581",,,,,,,,,,
50,2011,10,43,1,1,"30,885",,,,,,,,,,
50,2011,10,44,1,1,"14,937",,,,,,,,,,
50,2011,10,45,1,1,"23,487",,,,,,,,,,
50,2011,11,46,1,1,"15,681",,,,,,,,,,
50,2011,11,47,1,1,"40,457",,,,,,,,,,
50,2011,11,48,1,1,"18,518",,,,,,,,,,
50,2011,11,49,1,1,"22,436",,,,,,,,,,
50,2011,12,50,1,1,"26,037",,,,,,,,,,
50,2011,12,51,1,1,"20,652",,,,,,,,,,
50,2011,12,52,1,1,"9,107",,,,,,,,,,
50,2011,12,53,1,1,"18,566",,,,,,,,,,
50,2012,1,1,1,1,"8,967",,,,,,,,,,
50,2012,1,2,1,1,"5,455",,,,,,,,,,
50,2012,1,3,1,1,"5,033",,,,,,,,,,
50,2012,1,4,1,1,"22,394",,,,,,,,,,
50,2012,1,5,1,1,"8,227",,,,,,,,,,
50,2012,1,6,1,1,"22,420",,,,,,,,,,
50,2012,2,7,1,1,"15,189",,,,,,,,,,
50,2012,2,8,1,1,"22,823",,,,,,,,,,
50,2012,2,9,1,1,"6,879",,,,,,,,,,
50,2012,2,10,1,1,"18,499",,,,,,,,,,
50,2012,3,11,1,1,"27,739",,,,,,,,,,
50,2012,3,12,1,1,"23,174",,,,,,,,,,
50,2012,3,13,1,1,"34,558",,,,,,,,,,
50,2012,3,14,1,1,"30,708",,,,,,,,,,
51,2011,4,17,0,0,279,,,,,,,,,,
51,2011,4,18,0,0,316,,,,,,,,,,
51,2011,5,19,0,0,312,,,,,,,,,,
51,2011,5,20,0,0,258,,,,,,,,,,
51,2011,5,21,0,0,341,,,,,,,,,,
51,2011,5,22,0,0,180,,,,,,,,,,
51,2011,5,23,0,0,144,,,,,,,,,,
51,2011,6,24,0,0,718,,,,,,,,,,
51,2011,6,25,0,0,335,,,,,,,,,,
51,2011,6,26,0,0,321,,,,,,,,,,
51,2011,6,27,0,0,328,,,,,,,,,,
51,2011,7,28,0,0,192,,,,,,,,,,
51,2011,7,29,0,0,493,,,,,,,,,,
51,2011,7,30,0,0,337,,,,,,,,,,
51,2011,7,31,0,0,685,,,,,,,,,,
51,2011,8,32,0,0,349,,,,,,,,,,
51,2011,8,33,0,0,261,,,,,,,,,,
51,2011,8,34,0,0,285,,,,,,,,,,
51,2011,8,35,0,0,272,,,,,,,,,,
51,2011,8,36,0,0,409,,,,,,,,,,
51,2011,9,37,0,0,940,,,,,,,,,,
51,2011,9,38,0,0,412,,,,,,,,,,
51,2011,9,39,0,0,364,,,,,,,,,,
51,2011,9,40,0,0,217,,,,,,,,,,
51,2011,10,41,0,0,320,,,,,,,,,,
51,2011,10,42,0,0,335,,,,,,,,,,
51,2011,10,43,1,0,387,,,,,,,,,,
51,2011,10,44,1,0,348,,,,,,,,,,
51,2011,10,45,1,0,352,,,,,,,,,,
51,2011,11,46,1,0,288,,,,,,,,,,
51,2011,11,47,1,0,489,,,,,,,,,,
51,2011,11,48,1,0,525,,,,,,,,,,
51,2011,11,49,1,0,645,,,,,,,,,,
51,2011,12,50,1,0,333,,,,,,,,,,
51,2011,12,51,1,0,246,,,,,,,,,,
51,2011,12,52,1,0,231,,,,,,,,,,
51,2011,12,53,1,0,161,,,,,,,,,,
51,2012,1,1,1,0,192,,,,,,,,,,
51,2012,1,2,1,0,164,,,,,,,,,,
51,2012,1,3,1,0,156,,,,,,,,,,
51,2012,1,4,1,0,246,,,,,,,,,,
51,2012,1,5,1,0,199,,,,,,,,,,
51,2012,1,6,1,0,223,,,,,,,,,,
51,2012,2,7,1,0,293,,,,,,,,,,
51,2012,2,8,1,0,370,,,,,,,,,,
51,2012,2,9,1,0,288,,,,,,,,,,
51,2012,2,10,1,0,159,,,,,,,,,,
51,2012,3,11,1,0,110,,,,,,,,,,
51,2012,3,12,1,0,126,,,,,,,,,,
51,2012,3,13,1,0,131,,,,,,,,,,
51,2012,3,14,1,0,106,,,,,,,,,,
52,2011,4,17,0,0,"2,131",,,,,,,,,,
52,2011,4,18,0,0,"5,218",,,,,,,,,,
52,2011,5,19,0,0,"1,070",,,,,,,,,,
52,2011,5,20,0,0,"1,060",,,,,,,,,,
52,2011,5,21,0,0,"3,138",,,,,,,,,,
52,2011,5,22,0,0,"3,997",,,,,,,,,,
52,2011,5,23,0,0,"2,903",,,,,,,,,,
52,2011,6,24,0,0,"1,849",,,,,,,,,,
52,2011,6,25,0,0,"1,925",,,,,,,,,,
52,2011,6,26,0,0,"4,846",,,,,,,,,,
52,2011,6,27,0,0,"1,743",,,,,,,,,,
52,2011,7,28,0,0,"1,667",,,,,,,,,,
52,2011,7,29,0,0,"2,837",,,,,,,,,,
52,2011,7,30,0,0,"1,325",,,,,,,,,,
52,2011,7,31,0,0,"1,192",,,,,,,,,,
52,2011,8,32,0,0,"2,470",,,,,,,,,,
52,2011,8,33,0,0,"4,176",,,,,,,,,,
52,2011,8,34,0,0,"7,025",,,,,,,,,,
52,2011,8,35,0,0,"1,479",,,,,,,,,,
52,2011,8,36,0,0,"4,021",,,,,,,,,,
52,2011,9,37,0,0,"3,019",,,,,,,,,,
52,2011,9,38,0,0,"2,769",,,,,,,,,,
52,2011,9,39,0,0,"4,495",,,,,,,,,,
52,2011,9,40,0,0,"1,759",,,,,,,,,,
52,2011,10,41,0,0,"2,375",,,,,,,,,,
52,2011,10,42,0,0,"1,903",,,,,,,,,,
52,2011,10,43,1,0,"3,060",,,,,,,,,,
52,2011,10,44,1,0,"2,047",,,,,,,,,,
52,2011,10,45,1,0,"1,901",,,,,,,,,,
52,2011,11,46,1,0,"1,591",,,,,,,,,,
52,2011,11,47,1,0,"4,300",,,,,,,,,,
52,2011,11,48,1,0,"2,497",,,,,,,,,,
52,2011,11,49,1,0,"5,517",,,,,,,,,,
52,2011,12,50,1,0,"2,393",,,,,,,,,,
52,2011,12,51,1,0,"4,956",,,,,,,,,,
52,2011,12,52,1,0,"1,153",,,,,,,,,,
52,2011,12,53,1,0,"1,998",,,,,,,,,,
52,2012,1,1,1,0,"1,442",,,,,,,,,,
52,2012,1,2,1,0,"1,533",,,,,,,,,,
52,2012,1,3,1,0,"2,033",,,,,,,,,,
52,2012,1,4,1,0,"1,160",,,,,,,,,,
52,2012,1,5,1,0,"1,036",,,,,,,,,,
52,2012,1,6,1,0,"1,109",,,,,,,,,,
52,2012,2,7,1,0,"1,444",,,,,,,,,,
52,2012,2,8,1,0,"1,376",,,,,,,,,,
52,2012,2,9,1,0,"1,809",,,,,,,,,,
52,2012,2,10,1,0,"3,166",,,,,,,,,,
52,2012,3,11,1,0,"2,248",,,,,,,,,,
52,2012,3,12,1,0,"1,591",,,,,,,,,,
52,2012,3,13,1,0,"2,397",,,,,,,,,,
52,2012,3,14,1,0,"1,901",,,,,,,,,,
53,2011,4,17,0,0,"31,827",,,,,,,,,,
53,2011,4,18,0,0,"42,544",,,,,,,,,,
53,2011,5,19,0,0,"15,711",,,,,,,,,,
53,2011,5,20,0,0,"13,468",,,,,,,,,,
53,2011,5,21,0,0,"43,516",,,,,,,,,,
53,2011,5,22,0,0,"64,904",,,,,,,,,,
53,2011,5,23,0,0,"33,602",,,,,,,,,,
53,2011,6,24,0,0,"26,546",,,,,,,,,,
53,2011,6,25,0,0,"32,919",,,,,,,,,,
53,2011,6,26,0,0,"19,983",,,,,,,,,,
53,2011,6,27,0,0,"14,372",,,,,,,,,,
53,2011,7,28,0,0,"23,430",,,,,,,,,,
53,2011,7,29,0,0,"13,063",,,,,,,,,,
53,2011,7,30,0,0,"20,834",,,,,,,,,,
53,2011,7,31,0,0,"13,726",,,,,,,,,,
53,2011,8,32,0,0,"26,353",,,,,,,,,,
53,2011,8,33,0,0,"15,791",,,,,,,,,,
53,2011,8,34,0,0,"27,257",,,,,,,,,,
53,2011,8,35,0,0,"25,801",,,,,,,,,,
53,2011,8,36,0,0,"22,974",,,,,,,,,,
53,2011,9,37,0,0,"49,793",,,,,,,,,,
53,2011,9,38,0,0,"12,329",,,,,,,,,,
53,2011,9,39,0,0,"35,984",,,,,,,,,,
53,2011,9,40,0,0,"27,438",,,,,,,,,,
53,2011,10,41,0,0,"42,127",,,,,,,,,,
53,2011,10,42,0,0,"25,375",,,,,,,,,,
53,2011,10,43,1,0,"24,717",,,,,,,,,,
53,2011,10,44,1,0,"25,117",,,,,,,,,,
53,2011,10,45,1,0,"33,549",,,,,,,,,,
53,2011,11,46,1,0,"38,480",,,,,,,,,,
53,2011,11,47,1,0,"40,895",,,,,,,,,,
53,2011,11,48,1,0,"50,483",,,,,,,,,,
53,2011,11,49,1,0,"70,825",,,,,,,,,,
53,2011,12,50,1,0,"64,591",,,,,,,,,,
53,2011,12,51,1,0,"41,367",,,,,,,,,,
53,2011,12,52,1,0,"41,935",,,,,,,,,,
53,2011,12,53,1,0,"53,109",,,,,,,,,,
53,2012,1,1,1,0,"33,708",,,,,,,,,,
53,2012,1,2,1,0,"19,085",,,,,,,,,,
53,2012,1,3,1,0,"12,649",,,,,,,,,,
53,2012,1,4,1,0,"12,167",,,,,,,,,,
53,2012,1,5,1,0,"10,302",,,,,,,,,,
53,2012,1,6,1,0,"19,014",,,,,,,,,,
53,2012,2,7,1,0,"15,016",,,,,,,,,,
53,2012,2,8,1,0,"17,647",,,,,,,,,,
53,2012,2,9,1,0,"17,213",,,,,,,,,,
53,2012,2,10,1,0,"35,001",,,,,,,,,,
53,2012,3,11,1,0,"16,108",,,,,,,,,,
53,2012,3,12,1,0,"15,547",,,,,,,,,,
53,2012,3,13,1,0,"15,369",,,,,,,,,,
53,2012,3,14,1,0,"15,099",,,,,,,,,,
54,2011,4,17,0,1,711,,,,,,,,,,
54,2011,4,18,0,1,"1,337",,,,,,,,,,
54,2011,5,19,0,1,"1,869",,,,,,,,,,
54,2011,5,20,0,1,661,,,,,,,,,,
54,2011,5,21,0,1,669,,,,,,,,,,
54,2011,5,22,0,1,819,,,,,,,,,,
54,2011,5,23,0,1,"1,181",,,,,,,,,,
54,2011,6,24,0,1,820,,,,,,,,,,
54,2011,6,25,0,1,"2,425",,,,,,,,,,
54,2011,6,26,0,1,710,,,,,,,,,,
54,2011,6,27,0,1,882,,,,,,,,,,
54,2011,7,28,0,1,"1,005",,,,,,,,,,
54,2011,7,29,0,1,"1,470",,,,,,,,,,
54,2011,7,30,0,1,"1,112",,,,,,,,,,
54,2011,7,31,0,1,"1,233",,,,,,,,,,
54,2011,8,32,0,1,"1,472",,,,,,,,,,
54,2011,8,33,0,1,511,,,,,,,,,,
54,2011,8,34,0,1,843,,,,,,,,,,
54,2011,8,35,0,1,471,,,,,,,,,,
54,2011,8,36,0,1,639,,,,,,,,,,
54,2011,9,37,0,1,"2,032",,,,,,,,,,
54,2011,9,38,0,1,899,,,,,,,,,,
54,2011,9,39,0,1,417,,,,,,,,,,
54,2011,9,40,0,1,988,,,,,,,,,,
54,2011,10,41,0,1,"1,180",,,,,,,,,,
54,2011,10,42,0,1,566,,,,,,,,,,
54,2011,10,43,1,1,"1,035",,,,,,,,,,
54,2011,10,44,1,1,673,,,,,,,,,,
54,2011,10,45,1,1,663,,,,,,,,,,
54,2011,11,46,1,1,650,,,,,,,,,,
